file,cv2_ok,cv2_h,cv2_w,cv2_imread_ok,pil_frames,pil_format,pil_w,pil_h,border_top,border_bot,border_left,border_right,border_frac,pil_ok,image_id,id_num,w,h,exif_orientation,format,ext,has_exif
000778.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000778,778,3024,4032,6,MPO,.jpeg,True
000779.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000779,779,3024,4032,6,MPO,.jpeg,True
000780.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000780,780,3024,4032,6,MPO,.jpeg,True
000781.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000781,781,3024,4032,6,MPO,.jpeg,True
000782.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000782,782,3024,4032,6,MPO,.jpeg,True
000783.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000783,783,3024,4032,6,MPO,.jpeg,True
000784.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000784,784,3024,4032,6,MPO,.jpeg,True
000785.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000785,785,3024,4032,6,MPO,.jpeg,True
000786.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000786,786,3024,4032,6,MPO,.jpeg,True
000787.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000787,787,3024,4032,6,MPO,.jpeg,True
000788.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000788,788,3024,4032,6,MPO,.jpeg,True
000789.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000789,789,3024,4032,6,MPO,.jpeg,True
000790.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000790,790,3024,4032,6,MPO,.jpeg,True
000791.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000791,791,3024,4032,6,MPO,.jpeg,True
000792.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000792,792,3024,4032,6,MPO,.jpeg,True
000793.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000793,793,3024,4032,6,MPO,.jpeg,True
000794.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000794,794,3024,4032,6,MPO,.jpeg,True
000795.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000795,795,3024,4032,6,MPO,.jpeg,True
000796.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000796,796,3024,4032,6,MPO,.jpeg,True
000797.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000797,797,3024,4032,6,MPO,.jpeg,True
000798.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000798,798,3024,4032,6,MPO,.jpeg,True
000799.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000799,799,3024,4032,6,MPO,.jpeg,True
000800.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000800,800,3024,4032,6,MPO,.jpeg,True
000801.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000801,801,3024,4032,6,MPO,.jpeg,True
000802.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000802,802,3024,4032,6,MPO,.jpeg,True
000803.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000803,803,3024,4032,6,MPO,.jpeg,True
000804.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000804,804,3024,4032,6,MPO,.jpeg,True
000805.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000805,805,3024,4032,6,MPO,.jpeg,True
000806.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000806,806,3024,4032,6,MPO,.jpeg,True
000807.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000807,807,3024,4032,6,MPO,.jpeg,True
000808.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000808,808,3024,4032,6,MPO,.jpeg,True
000809.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000809,809,3024,4032,6,MPO,.jpeg,True
000810.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000810,810,3024,4032,6,MPO,.jpeg,True
000811.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000811,811,3024,4032,6,MPO,.jpeg,True
000812.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000812,812,3024,4032,6,MPO,.jpeg,True
000813.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000813,813,3024,4032,6,MPO,.jpeg,True
000814.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000814,814,3024,4032,6,MPO,.jpeg,True
000815.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000815,815,3024,4032,6,MPO,.jpeg,True
000816.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000816,816,3024,4032,6,MPO,.jpeg,True
000817.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000817,817,3024,4032,6,MPO,.jpeg,True
000818.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000818,818,3024,4032,6,MPO,.jpeg,True
000819.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000819,819,3024,4032,6,MPO,.jpeg,True
000820.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000820,820,3024,4032,6,MPO,.jpeg,True
000821.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000821,821,3024,4032,6,MPO,.jpeg,True
000822.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000822,822,3024,4032,6,MPO,.jpeg,True
000823.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000823,823,3024,4032,6,MPO,.jpeg,True
000824.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000824,824,3024,4032,6,MPO,.jpeg,True
000825.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000825,825,3024,4032,6,MPO,.jpeg,True
000826.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000826,826,3024,4032,6,MPO,.jpeg,True
000827.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000827,827,3024,4032,6,MPO,.jpeg,True
000828.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000828,828,3024,4032,6,MPO,.jpeg,True
000829.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000829,829,3024,4032,6,MPO,.jpeg,True
000830.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000830,830,3024,4032,6,MPO,.jpeg,True
000831.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000831,831,3024,4032,6,MPO,.jpeg,True
000832.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000832,832,3024,4032,6,MPO,.jpeg,True
000833.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000833,833,3024,4032,6,MPO,.jpeg,True
000834.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000834,834,3024,4032,6,MPO,.jpeg,True
000835.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000835,835,3024,4032,6,MPO,.jpeg,True
000836.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000836,836,3024,4032,6,MPO,.jpeg,True
000837.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000837,837,3024,4032,6,MPO,.jpeg,True
000838.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000838,838,3024,4032,6,MPO,.jpeg,True
000839.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000839,839,3024,4032,6,MPO,.jpeg,True
000840.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000840,840,3024,4032,6,MPO,.jpeg,True
000841.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000841,841,3024,4032,6,MPO,.jpeg,True
000842.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000842,842,3024,4032,6,MPO,.jpeg,True
000843.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000843,843,3024,4032,6,MPO,.jpeg,True
000844.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000844,844,3024,4032,6,MPO,.jpeg,True
000845.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000845,845,3024,4032,6,MPO,.jpeg,True
000846.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000846,846,3024,4032,6,MPO,.jpeg,True
000847.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000847,847,3024,4032,6,MPO,.jpeg,True
000848.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000848,848,3024,4032,6,MPO,.jpeg,True
000849.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000849,849,3024,4032,6,MPO,.jpeg,True
000850.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000850,850,3024,4032,6,MPO,.jpeg,True
000851.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000851,851,3024,4032,6,MPO,.jpeg,True
000852.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000852,852,3024,4032,6,MPO,.jpeg,True
000853.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000853,853,3024,4032,6,MPO,.jpeg,True
000854.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000854,854,3024,4032,6,MPO,.jpeg,True
000855.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000855,855,3024,4032,6,MPO,.jpeg,True
000856.jpeg,True,4032,3024,False,2,MPO,3024,4032,0,0,0,0,0.0,True,000856,856,3024,4032,6,MPO,.jpeg,True
000857.jpg,True,1008,756,False,1,JPEG,756,1008,0,0,0,0,0.0,True,000857,857,756,1008,1,JPEG,.jpg,False
000858.jpg,True,1107,779,False,1,JPEG,779,1107,0,0,0,0,0.0,True,000858,858,779,1107,1,JPEG,.jpg,False
000859.jpg,True,640,640,False,1,JPEG,640,640,1,0,1,0,0.00390625,True,000859,859,640,640,1,JPEG,.jpg,False
000860.jpg,True,603,796,False,1,JPEG,796,603,0,0,0,0,0.0,True,000860,860,796,603,1,JPEG,.jpg,False
000861.jpg,True,640,640,False,1,JPEG,640,640,9,0,2,0,0.03515625,True,000861,861,640,640,1,JPEG,.jpg,False
000862.jpg,True,770,1027,False,1,JPEG,1027,770,0,0,0,0,0.0,True,000862,862,1027,770,1,JPEG,.jpg,False
000863.jpg,True,640,640,False,1,JPEG,640,640,3,0,0,0,0.01171875,True,000863,863,640,640,1,JPEG,.jpg,False
000864.jpg,True,1145,859,False,1,JPEG,859,1145,0,0,0,0,0.0,True,000864,864,859,1145,1,JPEG,.jpg,False
000865.jpg,True,1006,1342,False,1,JPEG,1342,1006,0,0,0,0,0.0,True,000865,865,1342,1006,1,JPEG,.jpg,False
000866.jpg,True,640,640,False,1,JPEG,640,640,0,1,0,0,0.00390625,True,000866,866,640,640,1,JPEG,.jpg,False
000867.jpg,True,1049,876,False,1,JPEG,876,1049,0,0,0,0,0.0,True,000867,867,876,1049,1,JPEG,.jpg,False
000868.jpg,True,640,640,False,1,JPEG,640,640,0,0,0,0,0.0,True,000868,868,640,640,1,JPEG,.jpg,False
000869.jpg,True,756,1008,False,1,JPEG,1008,756,0,0,0,0,0.0,True,000869,869,1008,756,1,JPEG,.jpg,False
000870.jpg,True,756,1008,False,1,JPEG,1008,756,0,0,0,0,0.0,True,000870,870,1008,756,1,JPEG,.jpg,False
000871.jpg,True,640,640,False,1,JPEG,640,640,1,0,0,0,0.00390625,True,000871,871,640,640,1,JPEG,.jpg,False
000872.jpg,True,756,1008,False,1,JPEG,1008,756,0,0,0,0,0.0,True,000872,872,1008,756,1,JPEG,.jpg,False
000873.jpg,True,640,640,False,1,JPEG,640,640,0,7,0,1,0.02734375,True,000873,873,640,640,1,JPEG,.jpg,False
000874.jpg,True,816,1234,False,1,JPEG,1234,816,0,0,0,0,0.0,True,000874,874,1234,816,1,JPEG,.jpg,False
000875.jpg,True,640,640,False,1,JPEG,640,640,0,0,0,2,0.0078125,True,000875,875,640,640,1,JPEG,.jpg,False
000876.jpg,True,937,1248,False,1,JPEG,1248,937,0,0,0,0,0.0,True,000876,876,1248,937,1,JPEG,.jpg,False
000877.jpg,True,684,913,False,1,JPEG,913,684,0,0,0,0,0.0,True,000877,877,913,684,1,JPEG,.jpg,False
000878.jpg,True,640,640,False,1,JPEG,640,640,0,1,0,5,0.01953125,True,000878,878,640,640,1,JPEG,.jpg,False
000879.jpg,True,776,1035,False,1,JPEG,1035,776,0,0,0,0,0.0,True,000879,879,1035,776,1,JPEG,.jpg,False
000880.jpg,True,640,640,False,1,JPEG,640,640,2,0,0,0,0.0078125,True,000880,880,640,640,1,JPEG,.jpg,False
000881.jpg,True,822,1096,False,1,JPEG,1096,822,0,0,0,0,0.0,True,000881,881,1096,822,1,JPEG,.jpg,False
000882.jpg,True,640,640,False,1,JPEG,640,640,0,6,6,0,0.0234375,True,000882,882,640,640,1,JPEG,.jpg,False
000883.jpg,True,793,1075,False,1,JPEG,1075,793,0,0,0,0,0.0,True,000883,883,1075,793,1,JPEG,.jpg,False
000884.jpg,True,640,640,False,1,JPEG,640,640,0,0,0,0,0.0,True,000884,884,640,640,1,JPEG,.jpg,False
000885.jpg,True,808,1094,False,1,JPEG,1094,808,0,0,0,0,0.0,True,000885,885,1094,808,1,JPEG,.jpg,False
000886.jpg,True,640,640,False,1,JPEG,640,640,1,0,0,5,0.01953125,True,000886,886,640,640,1,JPEG,.jpg,False
000887.jpg,True,802,1069,False,1,JPEG,1069,802,0,0,0,0,0.0,True,000887,887,1069,802,1,JPEG,.jpg,False
000888.jpg,True,640,640,False,1,JPEG,640,640,0,0,0,0,0.0,True,000888,888,640,640,1,JPEG,.jpg,False
000889.jpg,True,708,975,False,1,JPEG,975,708,0,0,0,0,0.0,True,000889,889,975,708,1,JPEG,.jpg,False
000890.jpg,True,935,1246,False,1,JPEG,1246,935,0,0,0,0,0.0,True,000890,890,1246,935,1,JPEG,.jpg,False
000891.jpg,True,640,640,False,1,JPEG,640,640,0,1,0,8,0.03125,True,000891,891,640,640,1,JPEG,.jpg,False
000892.jpg,True,1011,1348,False,1,JPEG,1348,1011,0,0,0,0,0.0,True,000892,892,1348,1011,1,JPEG,.jpg,False
000893.jpg,True,640,640,False,1,JPEG,640,640,0,0,0,0,0.0,True,000893,893,640,640,1,JPEG,.jpg,False
000894.jpg,True,949,1266,False,1,JPEG,1266,949,0,0,0,0,0.0,True,000894,894,1266,949,1,JPEG,.jpg,False
000895.jpg,True,640,640,False,1,JPEG,640,640,0,1,2,0,0.0078125,True,000895,895,640,640,1,JPEG,.jpg,False
000896.jpg,True,640,640,False,1,JPEG,640,640,0,0,0,0,0.0,True,000896,896,640,640,1,JPEG,.jpg,False
000897.jpg,True,1466,1099,False,1,JPEG,1099,1466,0,0,0,0,0.0,True,000897,897,1099,1466,1,JPEG,.jpg,False
000898.jpg,True,640,640,False,1,JPEG,640,640,0,0,0,0,0.0,True,000898,898,640,640,1,JPEG,.jpg,False
000899.jpg,True,1343,1007,False,1,JPEG,1007,1343,0,0,0,0,0.0,True,000899,899,1007,1343,1,JPEG,.jpg,False
000900.jpg,True,640,640,False,1,JPEG,640,640,4,0,0,2,0.015625,True,000900,900,640,640,1,JPEG,.jpg,False
000901.jpg,True,987,1316,False,1,JPEG,1316,987,0,0,0,0,0.0,True,000901,901,1316,987,1,JPEG,.jpg,False
000902.jpg,True,640,640,False,1,JPEG,640,640,3,0,0,3,0.01171875,True,000902,902,640,640,1,JPEG,.jpg,False
000903.jpg,True,1231,924,False,1,JPEG,924,1231,0,0,0,0,0.0,True,000903,903,924,1231,1,JPEG,.jpg,False
000904.jpg,True,640,640,False,1,JPEG,640,640,0,0,0,0,0.0,True,000904,904,640,640,1,JPEG,.jpg,False
000905.jpg,True,1007,1343,False,1,JPEG,1343,1007,0,0,0,0,0.0,True,000905,905,1343,1007,1,JPEG,.jpg,False
000906.jpg,True,640,640,False,1,JPEG,640,640,1,0,8,0,0.03125,True,000906,906,640,640,1,JPEG,.jpg,False
000907.jpg,True,1000,1333,False,1,JPEG,1333,1000,0,0,0,0,0.0,True,000907,907,1333,1000,1,JPEG,.jpg,False
000908.jpg,True,640,640,False,1,JPEG,640,640,0,0,6,0,0.0234375,True,000908,908,640,640,1,JPEG,.jpg,False
000909.jpg,True,895,669,False,1,JPEG,669,895,0,0,0,0,0.0,True,000909,909,669,895,1,JPEG,.jpg,False
000910.jpg,True,640,640,False,1,JPEG,640,640,0,1,0,0,0.00390625,True,000910,910,640,640,1,JPEG,.jpg,False
000911.jpg,True,964,722,False,1,JPEG,722,964,0,0,0,0,0.0,True,000911,911,722,964,1,JPEG,.jpg,False
000912.jpg,True,640,640,False,1,JPEG,640,640,0,3,4,0,0.015625,True,000912,912,640,640,1,JPEG,.jpg,False
000913.jpg,True,1008,756,False,1,JPEG,756,1008,0,0,0,0,0.0,True,000913,913,756,1008,1,JPEG,.jpg,False
000914.jpg,True,949,711,False,1,JPEG,711,949,0,0,0,0,0.0,True,000914,914,711,949,1,JPEG,.jpg,False
000915.jpg,True,640,640,False,1,JPEG,640,640,0,6,0,1,0.0234375,True,000915,915,640,640,1,JPEG,.jpg,False
000916.jpg,True,905,678,False,1,JPEG,678,905,0,0,0,0,0.0,True,000916,916,678,905,1,JPEG,.jpg,False
000917.jpg,True,640,640,False,1,JPEG,640,640,0,3,0,1,0.01171875,True,000917,917,640,640,1,JPEG,.jpg,False
000918.jpg,True,902,678,False,1,JPEG,678,902,0,0,0,0,0.0,True,000918,918,678,902,1,JPEG,.jpg,False
000919.jpg,True,962,711,False,1,JPEG,711,962,0,0,0,0,0.0,True,000919,919,711,962,1,JPEG,.jpg,False
000920.jpg,True,640,640,False,1,JPEG,640,640,0,5,0,0,0.01953125,True,000920,920,640,640,1,JPEG,.jpg,False
000921.jpg,True,888,664,False,1,JPEG,664,888,0,0,0,0,0.0,True,000921,921,664,888,1,JPEG,.jpg,False
000922.jpg,True,640,640,False,1,JPEG,640,640,0,2,0,0,0.0078125,True,000922,922,640,640,1,JPEG,.jpg,False
000923.jpg,True,876,654,False,1,JPEG,654,876,0,0,0,0,0.0,True,000923,923,654,876,1,JPEG,.jpg,False
000924.jpg,True,1008,756,False,1,JPEG,756,1008,0,0,0,0,0.0,True,000924,924,756,1008,1,JPEG,.jpg,False
000925.jpg,True,640,640,False,1,JPEG,640,640,2,0,0,0,0.0078125,True,000925,925,640,640,1,JPEG,.jpg,False
000926.jpg,True,873,654,False,1,JPEG,654,873,0,0,0,0,0.0,True,000926,926,654,873,1,JPEG,.jpg,False
000927.jpg,True,1008,756,False,1,JPEG,756,1008,0,0,0,0,0.0,True,000927,927,756,1008,1,JPEG,.jpg,False
000928.jpg,True,939,702,False,1,JPEG,702,939,0,0,0,0,0.0,True,000928,928,702,939,1,JPEG,.jpg,False
000929.jpg,True,640,640,False,1,JPEG,640,640,0,8,0,1,0.03125,True,000929,929,640,640,1,JPEG,.jpg,False
000930.jpg,True,1008,756,False,1,JPEG,756,1008,0,0,0,0,0.0,True,000930,930,756,1008,1,JPEG,.jpg,False
000931.jpg,True,640,640,False,1,JPEG,640,640,0,0,0,0,0.0,True,000931,931,640,640,1,JPEG,.jpg,False
000932.jpg,True,879,659,False,1,JPEG,659,879,0,0,0,0,0.0,True,000932,932,659,879,1,JPEG,.jpg,False
000933.jpg,True,640,640,False,1,JPEG,640,640,2,0,0,0,0.0078125,True,000933,933,640,640,1,JPEG,.jpg,False
000934.jpg,True,1059,794,False,1,JPEG,794,1059,0,0,0,0,0.0,True,000934,934,794,1059,1,JPEG,.jpg,False
000935.jpg,True,640,640,False,1,JPEG,640,640,7,0,0,0,0.02734375,True,000935,935,640,640,1,JPEG,.jpg,False
000936.jpg,True,1051,788,False,1,JPEG,788,1051,0,0,0,0,0.0,True,000936,936,788,1051,1,JPEG,.jpg,False
000937.jpg,True,1025,769,False,1,JPEG,769,1025,0,0,0,0,0.0,True,000937,937,769,1025,1,JPEG,.jpg,False
000938.jpg,True,640,640,False,1,JPEG,640,640,0,0,0,0,0.0,True,000938,938,640,640,1,JPEG,.jpg,False
000939.jpg,True,929,693,False,1,JPEG,693,929,0,0,0,0,0.0,True,000939,939,693,929,1,JPEG,.jpg,False
000940.jpg,True,640,640,False,1,JPEG,640,640,0,1,0,0,0.00390625,True,000940,940,640,640,1,JPEG,.jpg,False
000941.jpg,True,1112,834,False,1,JPEG,834,1112,0,0,0,0,0.0,True,000941,941,834,1112,1,JPEG,.jpg,False
000942.jpg,True,1058,794,False,1,JPEG,794,1058,0,0,0,0,0.0,True,000942,942,794,1058,1,JPEG,.jpg,False
000943.jpg,True,640,640,False,1,JPEG,640,640,0,0,0,0,0.0,True,000943,943,640,640,1,JPEG,.jpg,False
000944.jpg,True,1090,818,False,1,JPEG,818,1090,0,0,0,0,0.0,True,000944,944,818,1090,1,JPEG,.jpg,False
000945.jpg,True,640,640,False,1,JPEG,640,640,0,4,1,0,0.015625,True,000945,945,640,640,1,JPEG,.jpg,False
000946.jpg,True,962,722,False,1,JPEG,722,962,0,0,0,0,0.0,True,000946,946,722,962,1,JPEG,.jpg,False
000947.jpg,True,640,640,False,1,JPEG,640,640,0,0,2,0,0.0078125,True,000947,947,640,640,1,JPEG,.jpg,False
000948.jpg,True,1246,934,False,1,JPEG,934,1246,0,0,0,0,0.0,True,000948,948,934,1246,1,JPEG,.jpg,False
000949.jpg,True,640,640,False,1,JPEG,640,640,0,0,0,1,0.00390625,True,000949,949,640,640,1,JPEG,.jpg,False
000950.jpg,True,1008,756,False,1,JPEG,756,1008,0,0,0,0,0.0,True,000950,950,756,1008,1,JPEG,.jpg,False
000951.jpg,True,1008,756,False,1,JPEG,756,1008,0,0,0,0,0.0,True,000951,951,756,1008,1,JPEG,.jpg,False
000952.jpg,True,640,640,False,1,JPEG,640,640,0,1,0,2,0.0078125,True,000952,952,640,640,1,JPEG,.jpg,False
000953.jpg,True,1271,953,False,1,JPEG,953,1271,0,0,0,0,0.0,True,000953,953,953,1271,1,JPEG,.jpg,False
000954.jpg,True,640,640,False,1,JPEG,640,640,0,1,0,7,0.02734375,True,000954,954,640,640,1,JPEG,.jpg,False
000955.jpg,True,1106,829,False,1,JPEG,829,1106,0,0,0,0,0.0,True,000955,955,829,1106,1,JPEG,.jpg,False
000956.jpg,True,640,640,False,1,JPEG,640,640,1,0,0,0,0.00390625,True,000956,956,640,640,1,JPEG,.jpg,False
000957.jpg,True,1127,846,False,1,JPEG,846,1127,0,0,0,0,0.0,True,000957,957,846,1127,1,JPEG,.jpg,False
000958.jpg,True,640,640,False,1,JPEG,640,640,0,0,0,0,0.0,True,000958,958,640,640,1,JPEG,.jpg,False
000959.jpg,True,1189,892,False,1,JPEG,892,1189,0,0,0,0,0.0,True,000959,959,892,1189,1,JPEG,.jpg,False
000960.jpg,True,640,640,False,1,JPEG,640,640,1,0,2,0,0.0078125,True,000960,960,640,640,1,JPEG,.jpg,False
000961.jpg,True,1264,948,False,1,JPEG,948,1264,0,0,0,0,0.0,True,000961,961,948,1264,1,JPEG,.jpg,False
000962.jpg,True,640,640,False,1,JPEG,640,640,1,0,0,1,0.00390625,True,000962,962,640,640,1,JPEG,.jpg,False
000963.jpg,True,1084,813,False,1,JPEG,813,1084,0,0,0,0,0.0,True,000963,963,813,1084,1,JPEG,.jpg,False
000964.jpg,True,640,640,False,1,JPEG,640,640,5,0,0,6,0.0234375,True,000964,964,640,640,1,JPEG,.jpg,False
000965.jpg,True,1313,985,False,1,JPEG,985,1313,0,0,0,0,0.0,True,000965,965,985,1313,1,JPEG,.jpg,False
000966.jpg,True,1385,1039,False,1,JPEG,1039,1385,0,0,0,0,0.0,True,000966,966,1039,1385,1,JPEG,.jpg,False
000967.jpg,True,1347,1010,False,1,JPEG,1010,1347,0,0,0,0,0.0,True,000967,967,1010,1347,1,JPEG,.jpg,False
000968.jpg,True,640,640,False,1,JPEG,640,640,0,2,0,0,0.0078125,True,000968,968,640,640,1,JPEG,.jpg,False
000969.jpg,True,1358,1019,False,1,JPEG,1019,1358,0,0,0,0,0.0,True,000969,969,1019,1358,1,JPEG,.jpg,False
000970.jpg,True,640,640,False,1,JPEG,640,640,0,0,0,0,0.0,True,000970,970,640,640,1,JPEG,.jpg,False
000971.jpg,True,1255,941,False,1,JPEG,941,1255,0,0,0,0,0.0,True,000971,971,941,1255,1,JPEG,.jpg,False
000972.jpg,True,1211,909,False,1,JPEG,909,1211,0,0,0,0,0.0,True,000972,972,909,1211,1,JPEG,.jpg,False
000973.jpg,True,1333,1000,False,1,JPEG,1000,1333,0,0,0,0,0.0,True,000973,973,1000,1333,1,JPEG,.jpg,False
000974.jpg,True,640,640,False,1,JPEG,640,640,0,0,0,0,0.0,True,000974,974,640,640,1,JPEG,.jpg,False
000975.jpg,True,1306,979,False,1,JPEG,979,1306,0,0,0,0,0.0,True,000975,975,979,1306,1,JPEG,.jpg,False
000976.jpg,True,640,640,False,1,JPEG,640,640,0,3,0,0,0.01171875,True,000976,976,640,640,1,JPEG,.jpg,False
000977.jpg,True,1299,974,False,1,JPEG,974,1299,0,0,0,0,0.0,True,000977,977,974,1299,1,JPEG,.jpg,False
000978.jpg,True,640,640,False,1,JPEG,640,640,0,0,0,0,0.0,True,000978,978,640,640,1,JPEG,.jpg,False
000979.jpg,True,1390,1042,False,1,JPEG,1042,1390,0,0,0,0,0.0,True,000979,979,1042,1390,1,JPEG,.jpg,False
000980.jpg,True,640,640,False,1,JPEG,640,640,0,0,6,0,0.0234375,True,000980,980,640,640,1,JPEG,.jpg,False
000981.jpg,True,1084,813,False,1,JPEG,813,1084,0,0,0,0,0.0,True,000981,981,813,1084,1,JPEG,.jpg,False
000982.jpg,True,640,640,False,1,JPEG,640,640,3,0,0,0,0.01171875,True,000982,982,640,640,1,JPEG,.jpg,False
000983.jpg,True,1393,1045,False,1,JPEG,1045,1393,0,0,0,0,0.0,True,000983,983,1045,1393,1,JPEG,.jpg,False
000984.jpg,True,640,640,False,1,JPEG,640,640,0,5,6,0,0.0234375,True,000984,984,640,640,1,JPEG,.jpg,False
000985.jpg,True,1372,1029,False,1,JPEG,1029,1372,0,0,0,0,0.0,True,000985,985,1029,1372,1,JPEG,.jpg,False
